"YYYYMMDD","SP000008027","SP000008181","SP000008202","SP000008215","SP000008280","SP000008410"
20060326,16.6,11.7,4.2,3.5,NaN,9.9
20060327,10.2,10.2,6.2,0.5,8,9.8
20060328,7.6,10.8,4.2,-2.6,NaN,7.3
20060329,9.5,10.1,5,-1.1,NaN,6.3
20060330,13.4,10.2,7.6,3.6,7.8,11.5
20060331,12.2,12.5,3,4.6,8.3,11.4
20060401,11,11.6,8,2.6,NaN,8.2
20060402,10.6,12.9,5,1.3,8,10.2
20060403,10,11.6,4.2,3,NaN,NaN
20060404,10.4,10.2,6.8,2.2,NaN,12
20060405,7.4,10.2,7.8,0.3,NaN,12
20060406,7,11.4,8.2,0.9,8.7,13.5
20060407,8,10.7,8.6,1.4,NaN,13.6
20060408,8.8,10.3,3.2,2.1,NaN,8.6
20060409,7.2,11.5,5,3.4,6.7,9.4
20060410,6.3,11.6,3.6,-2,11.4,12.7
20060411,4.5,7.9,-0.5,-1.7,8.7,10.4
20060412,6.6,6.7,0.4,1.2,5.4,13.1
20060413,7.8,8.7,3,2.4,3,9.8
20060414,6.4,9.4,4.4,4.6,8.5,12.3
20060415,11.8,12.1,8.4,1.9,NaN,15.3
20060416,10.4,11.5,7.8,0.5,NaN,12
20060417,9,12.7,6,-0.8,NaN,10.4
20060418,7.4,11.9,3,-1.5,4.8,NaN
20060419,6,10.2,2.5,1.2,NaN,10.2
20060420,7,12.3,6,0.7,7.8,9.1
20060421,9.6,11.2,6.6,-0.3,NaN,12.8
20060422,10.2,15.2,4.6,-0.6,9.8,11
20060423,10.6,13.2,5.6,3.1,NaN,12.5
20060424,11.6,12.5,7,5.2,NaN,14.4
20060425,11.4,12.1,7.8,7.3,NaN,13
20060426,11.4,13.6,8.6,7.4,NaN,15.3
20060427,10.6,14.8,6.6,3.2,NaN,15.7
20060428,11,13.2,5.8,0.2,8.7,15.5
20060429,9,12.3,2,-2.2,NaN,13.6
20060430,8,11.8,2.2,3,NaN,11.6
20060501,6.6,12.9,2.4,4.4,11,11.8
20060502,9.4,13.8,6.8,6.8,10.6,13.8
20060503,11.9,12.8,12.4,5.3,NaN,NaN
20060504,12.4,15.8,10,5.2,10.9,13.7
20060505,12.4,14,6.5,4.6,NaN,12.6
20060506,12.2,13.5,7.6,5.3,7.8,13
20060507,11.2,12.8,6.5,1.6,11,12
20060508,7.8,14.5,3.2,-2.2,NaN,9.5
20060509,7.8,12.1,6.4,2.2,10.8,10
20060510,10.4,13.2,9.5,7,NaN,NaN
20060511,10.7,13.3,8.6,7.1,NaN,14.6
20060512,13,15.2,9,7,9.2,14.5
20060513,12.1,14.9,10.2,7.6,12.6,15.8
20060514,11.3,14.1,8.5,9.1,11.4,15.7
20060515,14.2,15.1,9.4,10.2,NaN,NaN
20060516,15.4,16,11.2,11.2,14,18.8
20060517,15.4,17.4,12.6,12,NaN,18.5
20060518,13,18.3,11.2,5,NaN,18.8
20060519,13,17.4,6.6,2.4,NaN,15
20060520,13.4,15.9,9.6,3.7,NaN,11
20060521,12.8,17.2,10.8,6.6,NaN,11.6
20060522,10,18.6,7.4,0,NaN,13.2
20060523,9.6,17.1,4.4,-1,NaN,12
20060524,8.3,13.9,3.8,1.5,NaN,7
20060525,10.4,12.7,5.2,6.3,NaN,12.7
20060526,13.4,15.3,13,8.3,14,17.2
20060527,14.8,16.7,12.8,8.5,NaN,14.5
20060528,14.4,18.7,14.4,12,14.2,19.6
20060529,12.4,17.7,13.8,13,15.8,18
20060530,12,18.3,9.2,7.2,NaN,19
20060531,10.4,12.8,4.8,3.8,NaN,18.6
20060601,9.5,12.2,4.2,2.2,11,17
20060602,11.8,16,5.6,7,NaN,11.2
20060603,11.2,16.5,6.6,5.2,9.7,13
20060604,12.5,15.5,7,7.5,10.4,14.2
20060605,13.6,15.7,7.5,11.2,9.8,12.8
20060606,14.1,16.2,9.5,11.8,10.8,14.5
20060607,16.5,16.6,12,14.4,14.6,16.5
20060608,17.3,17.8,13,15,NaN,17
20060609,16.3,18.1,13.4,6.4,17.2,20.2
20060610,16,19,11.8,7.2,NaN,18.6
20060611,16.4,17.6,11,9.8,13,18.2
20060612,16.5,17.9,14.5,9.8,NaN,18.2
20060613,16.1,16.1,14.4,9,NaN,20
20060614,16,16.3,14.8,8.8,15,21.2
20060615,16.6,18.6,12.8,7,NaN,18.2
20060616,16,20.2,13.6,8.4,NaN,16.8
20060617,15.6,20.8,11.8,7.6,NaN,17.5
20060618,17.6,21,11.4,7.8,NaN,15.8
20060619,16,20.1,12.8,11.1,NaN,NaN
20060620,15.4,21.7,15,10.1,NaN,20.4
20060621,16.1,20.3,12.4,11.2,NaN,19
20060622,15.4,20.6,12.4,14.5,NaN,21.2
20060623,15,21.1,14.5,15.8,NaN,22.4
20060624,15.4,21.7,14,10.6,NaN,21.2
20060625,14.2,21.8,13.2,8.8,NaN,19
20060626,15.4,21.2,10.6,8.6,NaN,NaN
20060627,14.6,NaN,10.6,11.8,NaN,NaN
20060628,16,21.5,14,10.4,16.8,17.8
20060629,16.2,22.7,12.2,10.6,17.4,NaN
20060630,15.2,22.9,11.6,13.2,NaN,NaN
20060701,17,22.7,13.4,13.4,NaN,17.7
20060702,17.8,22,14.5,12,NaN,NaN
20060703,17,21,12.8,9.3,NaN,NaN
20060704,17.2,22.9,13.2,9.6,NaN,17.9
20060705,16,23,13.2,7.6,NaN,17.4
20060706,16,22,11.4,9.8,NaN,16.7
20060707,15.4,21.8,12,12,NaN,18.8
20060708,17.6,22.1,12.5,14.6,17.9,21.5
20060709,18,22.1,14.4,14.5,19,22
20060710,18,23.4,16,18.6,NaN,21.6
20060711,18.2,24.9,17,18.5,NaN,26.6
20060712,17.9,23.7,15,16.7,NaN,22.5
20060713,18.7,24.4,16,14.4,NaN,20
20060714,17,23,17,13.3,NaN,22
20060715,19.8,23.6,15,14.1,NaN,23
20060716,21.4,23.5,15,13.6,NaN,22.2
20060717,22,24.3,15.8,16.3,NaN,NaN
20060718,19.4,22.1,17,13.6,NaN,22.6
20060719,20,25,17.4,10,NaN,21.3
20060720,20.9,24.8,13.8,14.2,NaN,20.2
20060721,21.4,23.3,13.2,15.3,NaN,23
20060722,20.6,23.4,13.2,11.7,NaN,20.2
20060723,20.3,25.1,12.2,14,NaN,NaN
20060724,20,25.1,16,15.9,NaN,NaN
20060725,21,24.4,16,15.7,NaN,20.4
20060726,20.5,24.1,13.6,16.2,NaN,20.2
20060727,17.4,23.9,15.8,12,NaN,22.6
20060728,17.4,24.3,12,9.6,NaN,19.4
20060729,15,23.7,12.8,13.3,NaN,18.6
20060730,19.4,24.1,15,14.6,19.4,21
20060731,19.2,23.8,13.4,13.2,NaN,20.2
20060801,18.6,26.8,14.6,12.2,20.8,20.7
20060802,17.6,25.6,15,16,NaN,22
20060803,18,22.8,15.2,11.7,20.2,21
20060804,17,21.3,11,11,17.4,22
20060805,18.2,23.4,10.6,12.5,17.6,23
20060806,18.2,22.2,12.5,12.9,19.5,24.5
20060807,18.5,21.7,12.2,12,17.8,24.4
20060808,19.6,19.3,11.8,8.6,17.8,23.6
20060809,18.8,18.7,12,9.2,NaN,NaN
20060810,17.4,22.5,11,14.5,16.7,22.2
20060811,17,21.7,11.5,14.6,NaN,21.8
20060812,16.6,17.5,10,10.1,NaN,NaN
20060813,16,18.3,10,8.5,14.1,23
20060814,14.6,18.9,11.6,13.4,17,20
20060815,14,18,12,9,17.6,21
20060816,14.6,17.7,10,5.8,NaN,18.2
20060817,15.6,20.7,11,5.4,NaN,16.4
20060818,15.6,18.3,9.4,4.4,12.4,18
20060819,15.2,19.2,10.2,4.5,NaN,16
20060820,14.4,20,8.4,6.8,NaN,16.4
20060821,14.8,20.4,9,9.7,NaN,NaN
20060822,16.2,20.7,11.2,12.5,14.8,19.7
20060823,18,20.5,14.4,14.4,15.8,20.2
20060824,16.6,21.2,12.4,10.7,15.5,NaN
20060825,17,20.1,11.2,10.2,16.5,18.1
20060826,16,20.4,10.2,8.8,NaN,20.5
20060827,16.4,20.6,11.2,9,13.6,20.8
20060828,17.9,19.5,13,12.8,NaN,21
20060829,16.6,21.9,12.8,11,15,20.5
20060830,13.9,20.1,11.2,12,NaN,19.1
20060831,13.2,19.6,10.6,14.2,NaN,20.8
20060901,18,21.7,12,16.5,NaN,20.6
20060902,16.8,21.7,12.8,16.5,16,21.6
20060903,16.4,21.3,11,17.5,NaN,22
20060904,17.2,22.6,12.2,17.6,16.4,20.8
20060905,18.6,23.2,12.4,16.2,16.2,22.6
20060906,19,22.3,13.4,11.3,17.5,21.5
20060907,20,22.2,19,10.4,NaN,22.6
20060908,19.4,21.7,14.2,12.3,NaN,20.8
20060909,19.8,22.6,15.2,13.3,18.8,23
20060910,19.8,22.4,12.6,12.6,NaN,21.6
20060911,18.6,20.6,11.5,11.7,NaN,20.6
20060912,18.2,18.7,10.6,8,NaN,19.8
20060913,16.8,18.3,9.4,7.1,NaN,16.6
20060914,14,16.3,11.4,3.8,NaN,17
20060915,13,16.3,8.8,2.5,NaN,NaN
20060916,13.8,15.4,4.5,1.7,8.5,15
20060917,14.8,16.9,6.6,5.8,8.6,NaN
20060918,14.7,17.9,10.6,7.3,NaN,14.4
20060919,14.3,19.2,6.6,10.1,NaN,16.4
20060920,15.8,17.7,10,11.5,NaN,19
20060921,19.6,18.6,12,5.4,14.7,17.4
20060922,16.2,23.5,8,3.2,14.8,17.5
20060923,15.5,19.5,9.6,4.5,NaN,15.6
20060924,14.4,18.2,9.5,3.3,NaN,16.8
20060925,14,18,9.6,3.3,15,18.6
20060926,13.3,16,8,5.6,NaN,16.2
20060927,12.2,15.5,7.2,10.1,NaN,NaN
20060928,15.6,16.3,12.5,8.4,NaN,19.8
20060929,15.8,18,10,7.9,12.7,17.6
20060930,16.5,19.1,12,8.8,NaN,15.6
20061001,17.2,19.7,11.2,6.7,13.6,18.6
20061002,16.1,18,8.2,9,16.4,17
20061003,12.6,20,9.8,2.8,NaN,21
20061004,12.4,15.8,8.8,2.2,NaN,NaN
20061005,12,13.2,4,2.3,NaN,11.6
20061006,11.6,14.4,4,4.2,6.5,11
20061007,13.6,15.4,11.6,8.3,NaN,13.3
20061008,13.4,20.2,8.6,8.9,12.5,12
20061009,16.4,18.8,9.4,9.5,NaN,13.8
20061010,17,18.7,8,8,14.6,15.9
20061011,12.8,14.3,6.6,2.3,NaN,19.6
20061012,13.4,15,3.6,1.1,10,15.6
20061013,12,15.6,3.6,4.2,NaN,14
20061014,14.2,14.4,2,5.5,NaN,12.5
20061015,18.2,13.4,4.5,5.2,9.8,13.2
20061016,18.8,16,6.4,6,12,14.6
20061017,16.4,16.4,9.4,4.6,10.6,NaN
20061018,18,16.8,10.2,4.6,NaN,17
20061019,15,16.3,11,4.6,NaN,16.6
20061020,15.2,15,10.7,4.9,12.4,17.2
20061021,15.2,15.4,8.2,3.5,NaN,17.8
20061022,17.2,14.8,11.8,5.3,10.8,14.8
20061023,17,20.1,9.4,4.3,NaN,18.6
20061024,13.7,16.7,6,4,13.5,17.4
20061025,20,15.1,13.2,5.7,13.5,NaN
20061026,18.4,19.5,8,4.2,13.4,15.6
20061027,17,18.5,6,4.3,13.8,13
20061028,17.8,16.2,9.6,9,NaN,17.8
20061029,14.2,16.6,8.6,13.7,NaN,15.6
20061030,14,17.2,8,10.3,NaN,14.6
20061031,13.6,15.4,7.5,7.4,NaN,14.5
20061101,10.4,16.3,8.6,7.5,NaN,12.8
20061102,5.4,14.3,6.2,6.3,NaN,17.4
20061103,5.8,10.8,8.4,4.8,NaN,17.6
20061104,10.6,10.6,10.8,4.6,10.2,16.5
20061105,14.4,10.9,10.8,3.8,NaN,NaN
20061106,13.1,8.1,7,2.8,NaN,14
20061107,13.5,10.6,7,4.3,11.7,15.4
20061108,14.6,13.6,9.6,5.4,11.5,16.3
20061109,13.6,12.5,7.4,3.3,NaN,16.4
20061110,13,12.3,3.5,3.7,NaN,12.8
20061111,13.6,14.4,0,5.5,NaN,9.6
20061112,12.4,12.5,1.4,3.4,NaN,6.9
20061113,9.8,10.9,1.2,1.8,NaN,7.2
20061114,9.2,9.3,-0.6,4.8,2,NaN
20061115,14.7,10.2,0.6,2.5,NaN,8.6
20061116,9.9,12.1,4.2,-1.4,9,NaN
20061117,9,11.3,2,-3.8,NaN,9.2
20061118,11.2,10.7,8,1.3,NaN,8
20061119,10.2,9.3,6.2,2.2,NaN,NaN
20061120,10.6,10.3,8,1.8,NaN,6.8
20061121,11.5,9.3,8.4,1.6,NaN,7.6
20061122,12,13,10,3.3,NaN,12.3
20061123,13,12.3,9.6,2.6,7,13.7
20061124,14.4,11.9,8.8,3.8,5.4,NaN
20061125,12.9,14.3,5.4,-0.4,NaN,12.7
20061126,11.4,12.2,2.5,-1,NaN,NaN
20061127,13.2,10.6,6,-1.2,NaN,7.8
20061128,9.2,8.2,3,-0.4,3,9.3
20061129,8.2,9.7,-0.4,-1,NaN,9.5
20061130,6,6.6,-2.8,-0.9,5.5,7.9
20061201,11.2,5.4,1.5,-0.6,3.8,6.9
20061202,10.2,11.3,3.5,-0.2,9,6.7
20061203,9.3,10.2,3.1,-1.1,7.8,7.8
20061204,12,11.7,10.5,4.8,9,10.5
20061205,7.9,10.5,3.6,-2.6,7,10.1
20061206,7.8,8.4,1.8,-3.9,NaN,8.6
20061207,7.6,5.9,5.4,-2.4,NaN,4.4
20061208,5.7,8.7,2.7,-5.1,NaN,NaN
20061209,6.2,7.2,-1.8,-5.8,NaN,4.1
20061210,4.3,5,-5,-5.3,-2,2.3
20061211,3.7,3.2,-4.5,-6,NaN,NaN
20061212,6.6,1.6,-3.1,-2.6,NaN,4.5
20061213,3.5,5.2,-0.1,-1.7,-2.6,NaN
20061214,2.7,3.4,-1.5,0.8,-0.4,3.7
20061215,7.4,6.2,-2.8,0,NaN,3.1
20061216,8.8,9.5,-4.7,-0.3,NaN,3.7
20061217,5.2,6.5,-1.4,-0.4,NaN,3.5
20061218,3,5.2,-4.1,-6,NaN,1.7
20061219,2,3.4,-5.4,-8.3,NaN,NaN
20061220,2.2,2.3,-2.6,-8.2,-2.8,2.5
20061221,2.6,2.8,-6,-5.6,NaN,2.3
20061222,-0.2,2.3,-6.2,-6.8,NaN,NaN
20061223,-0.5,6.8,-4.4,-8.8,NaN,0.4
20061224,1.5,6.9,-6.6,-4.9,NaN,1.5
20061225,0.5,4.2,-6.8,-2.1,NaN,NaN
20061226,-0.8,2.4,-6.3,-1.8,NaN,1.6
20061227,3,2.4,-5.3,-1.6,NaN,2.9
20061228,8.9,2.5,-4.7,-2.2,-3.4,4.5
20061229,8.9,1.6,-3.5,-3.4,-1.4,2.3
20061230,11.9,2.2,7.4,1.9,NaN,2.3
20061231,11.4,5,5.2,2.3,NaN,3.9
20070101,10.4,7,1.7,1,NaN,3.2
20070102,9,6.8,0.3,-1.1,NaN,3.9
20070103,6,4.8,-1.8,3.9,NaN,NaN
20070104,9.5,6.3,-1.5,0.1,NaN,NaN
20070105,10.3,5.4,2.9,-0.7,NaN,1.7
20070106,9.8,4.5,-0.1,-0.2,-3,1
20070107,10,4.8,-2,-1.7,NaN,NaN
20070108,11,6.2,4.2,-1,0,NaN
20070109,11.4,7.1,1,-0.9,NaN,3.4
20070110,10.9,7,-1.5,0.6,-3,1.9
20070111,8.6,6.7,-3.7,1.6,-4.2,NaN
20070112,10.5,5.5,-4.2,5,NaN,1.8
20070113,9.6,6.6,-4.1,5.5,NaN,1.2
20070114,8.4,7.4,-2.1,3.4,NaN,NaN
20070115,7.5,6.4,1.4,-0.2,NaN,6.1
20070116,9.4,8.1,4.3,-0.8,2.8,NaN
20070117,10,6.8,3.9,-0.5,0.8,NaN
20070118,13,6,3.7,-0.5,-1.4,3.3
20070119,11.3,11.1,-0.3,4.4,NaN,4.3
20070120,9,9.1,3.8,3.1,NaN,NaN
20070121,8.4,8.2,-1.3,0.3,NaN,NaN
20070122,4.6,9.3,0.1,-5.5,NaN,5.2
20070123,2.4,4.8,-1,-7,NaN,NaN
20070124,0,2.6,-5.1,-11,NaN,NaN
20070125,-2.2,0.8,-1.8,-10.6,-3.1,-2.6
20070126,-3.2,-0.1,-4.8,-10.5,NaN,NaN
20070127,-3,-0.5,-10,-8.7,0.2,1.3
20070128,0.5,0.5,-6.2,-7,-2,6.7
20070129,0.8,2,1.5,-2.9,NaN,NaN
20070130,1.5,4.3,0.3,-3.5,NaN,NaN
20070131,5.4,8.3,-2.3,-5.5,-0.4,NaN
20070201,4.4,5.6,-5.4,-5.6,NaN,3.5
20070202,4.4,4.6,-2.1,-2.4,NaN,5.7
20070203,4,3.9,-2.1,-2.1,5.4,NaN
20070204,5,4,0.8,-1.5,NaN,NaN
20070205,8,9.1,2.7,-1.6,5.8,NaN
20070206,8.2,6.9,2.4,-2.6,NaN,6
20070207,8,5.6,4.9,-2.3,2.7,NaN
20070208,8,7.9,6,-2,NaN,NaN
20070209,7,7.4,2.4,-4.9,5.5,NaN
20070210,8.7,5.8,6,-0.4,7,9.6
20070211,13.3,8.2,8.2,2,NaN,NaN
20070212,8.9,12.3,2.1,-1.8,NaN,14.5
20070213,6.6,10,-0.6,-1,6.7,NaN
20070214,7.8,8.8,1,-1,NaN,NaN
20070215,6.2,7.9,-2.7,-0.3,NaN,NaN
20070216,11.3,4.8,4.2,-0.6,6.8,NaN
20070217,7.5,9.3,2.4,-3.3,NaN,7.7
20070218,7.5,7.1,1.3,-2.8,NaN,NaN
20070219,7.6,6.8,-1.7,-3.4,NaN,3.4
20070220,7.5,5.6,0.2,-3.9,5.8,NaN
20070221,7.5,9.4,-1.7,-3.7,NaN,8.1
20070222,9.6,8,5.1,-2.9,NaN,NaN
20070223,9.5,5.9,5.5,-0.8,6.5,NaN
20070224,10.2,9.3,6.3,-0.8,6.3,NaN
20070225,8.8,9.6,1.5,-2,NaN,NaN
20070226,8.1,8.3,-2.1,-4.2,NaN,NaN
20070227,9.1,6.3,0.2,0,NaN,5.1
20070228,10.4,10.9,5.3,0.8,NaN,NaN
20070301,10,9.1,1.7,-1.3,NaN,NaN
20070302,13,13.8,5.6,0.5,7,6.3
20070303,11.9,12.5,5.2,2.4,6.4,NaN
20070304,8.8,10.7,2.3,-2.3,5,NaN
20070305,8.2,10,-1.1,-4.4,NaN,NaN
20070306,10,10.5,5,-0.7,NaN,NaN
20070307,7.3,7.8,3.6,-4.4,NaN,NaN
20070308,5.2,8.2,-0.8,-5,3.9,7.2
20070309,6.3,6.3,-1.4,-5.4,NaN,3.1
20070310,7,8.2,0.7,-1,NaN,8.4
20070311,5.8,6,-3.4,-1.6,NaN,NaN
20070312,6,6.7,-2.4,0.4,0,2.4
20070313,9,6,-1.3,0.5,1.5,5
20070314,8.8,7.5,-0.5,-1,NaN,3.4
20070315,7.8,8.7,-0.9,-0.2,NaN,6.7
20070316,9.4,8.6,-1.1,-0.3,NaN,5.2
20070317,9.4,9.3,2.1,-1,NaN,NaN
20070318,8.1,8.6,-2.5,0,NaN,NaN
20070319,3.2,5.8,-0.4,-8.1,NaN,NaN
20070320,2.8,4.5,-4.8,-9.1,0,5.2
20070321,2,3.6,-4.2,-9.6,NaN,2.2
20070322,1.8,2.6,-7,-10.6,-3,2.5
20070323,6.4,4,-1.5,-3.6,NaN,0.4
20070324,6.4,5.5,-3.1,-3.3,-0.2,3.1
20070325,5.7,6.9,-1,-3,NaN,NaN
20070326,6.6,7,0.4,-1.6,NaN,10.8
20070327,6.4,9.1,4.2,-2.8,7,9.9
20070328,6.4,9.6,-0.3,-3.1,NaN,7.5
20070329,7,10.8,1.8,-3.2,4.6,6.9
20070330,6,8.2,0.3,-2.8,NaN,4.6
20070331,5,8.3,3,-3.9,NaN,8.8
20070401,5.6,10.5,-3.3,-5.1,NaN,NaN
20070402,7,10.5,-0.9,-2.8,2,8.7
20070403,7.5,8.5,0.4,-4,NaN,NaN
20070404,4.4,7.7,2.4,-6.8,NaN,8.2
20070405,4.4,6.9,-2.8,-8.6,NaN,NaN
20070406,7.6,9.8,2,-2.5,NaN,5.5
20070407,8,7.9,0.6,-3.2,NaN,NaN
20070408,9.8,7.9,-2.2,-2.6,4.4,5.3
20070409,9,9.8,2.6,-0.4,4.5,11.5
20070410,9.6,11,0.8,0.2,NaN,12.3
20070411,11.6,12.3,2.5,1.2,5.4,10.1
20070412,11,13.5,3.1,0.5,8,NaN
20070413,10.8,12.9,6.3,1.5,9,11.9
20070414,10.3,12.6,3.4,1.8,8,12.9
20070415,11,12.3,2.5,2,NaN,11.6
20070416,11.7,10.8,4.7,3.8,NaN,9.9
20070417,11.5,14.3,5.3,3.4,NaN,10.9
20070418,11.7,13.9,5,2.7,5.4,12.9
20070419,11.4,14.4,5.5,3.1,NaN,12.7
20070420,10.7,13.3,5.5,4.2,7.8,13.8
20070421,11.6,11.9,4,3.9,NaN,11.6
20070422,11.6,11.4,5,4.3,NaN,13.7
20070423,11.4,13.4,6.2,5.2,NaN,12
20070424,12.5,12.9,8,6.5,6,13.8
20070425,12.8,12.9,9.4,2.9,NaN,NaN
20070426,11,13.8,7.5,0.1,NaN,NaN
20070427,11,14.3,7.7,0.2,NaN,9.4
20070428,12.8,14.7,5.2,0.2,6,11.8
20070429,12.6,12.3,4.3,0.8,NaN,9.1
20070430,8.5,11.8,4.6,-2.4,NaN,NaN
20070501,8.3,10.4,4.3,-3.4,NaN,9.8
20070502,7.3,9.5,5.7,-1.5,NaN,NaN
20070503,11.2,11.9,8.1,-0.3,6.5,12.3
20070504,12,10.3,5.9,0.3,8,11.9
20070505,10,11.4,5.5,-1.2,NaN,11.3
20070506,10.6,12.3,2.6,-1.2,NaN,8.4
20070507,11.1,13.5,4.5,4,NaN,9.3
20070508,12,13.6,6.5,7.2,NaN,12
20070509,9.9,14.5,7.1,8.4,NaN,12.1
20070510,12.4,14.3,8.3,5.6,NaN,13
20070511,12.2,15.8,5.9,5,NaN,13.4
20070512,14,15.4,6.3,5.7,NaN,13.3
20070513,12,15.5,6.8,0,NaN,15.4
20070514,10.1,14.4,3.8,-2,NaN,11
20070515,10,12.8,2.7,0,NaN,11.6
20070516,11.8,15.7,5.7,2.7,NaN,10.9
20070517,12.2,14.5,8.1,6.4,NaN,15.4
20070518,13.4,18,11.2,9.8,NaN,13.9
20070519,13.3,17.1,11.2,10.9,NaN,14.9
20070520,12.2,16.9,9.9,5.3,13,NaN
20070521,11.8,17.9,11.2,5.6,NaN,NaN
20070522,12.1,18.8,11,2.6,9,NaN
20070523,13.6,18.8,10.7,3.5,NaN,12.3
20070524,14.5,18.8,9.3,3.6,NaN,NaN
20070525,13.9,16.4,7.5,2.7,NaN,12.1
20070526,10.8,17.3,10.2,3,8.6,12.4
20070527,9.4,16.1,7.4,0.4,NaN,14.6
20070528,9,12.6,3.2,-2.3,NaN,13.7
20070529,9.5,11.8,4.7,0.4,NaN,11.1
20070530,12.3,13.8,10.6,5.5,NaN,12
20070531,11.3,17.6,8.3,1,NaN,13.8
20070601,11.6,15.1,4.6,0.6,10.8,11.8
20070602,11,14.4,7.1,5,NaN,16.4
20070603,11.2,15.1,9.2,6.5,NaN,15.8
20070604,13.2,17.3,8.5,6.8,12.8,14.3
20070605,13,18.1,8.4,6.5,13,14.5
20070606,12.6,16.4,9,5.5,NaN,16.3
20070607,13.3,19.2,9.5,8.5,NaN,16.8
20070608,16.2,18.1,12.7,12.5,NaN,NaN
20070609,17,19.3,13.4,9.3,15,17.9
20070610,15,18.9,10.6,6.8,15,16.1
20070611,13.8,18,9.4,6,NaN,15.1
20070612,15.9,18.3,9.4,8.5,NaN,15.1
20070613,15.6,19.3,11.2,6.4,NaN,15.7
20070614,15.6,20.5,9.2,4.7,NaN,16.5
20070615,14.5,21.3,6.4,4,14,18.1
20070616,13.4,20.1,11.5,7,16.6,18.8
20070617,17.7,20.8,11.5,7,NaN,17.4
20070618,19,20.9,9.1,6.8,16,17.7
20070619,15,21.9,10.1,7.9,NaN,16.3
20070620,14.6,20.8,8.6,4.6,NaN,15.9
20070621,12.6,21.5,7.8,3.5,NaN,12.7
20070622,12.4,19.5,5.6,2.4,NaN,11.8
20070623,13.5,17.7,6.2,7.5,NaN,14.9
20070624,14.5,18,10.4,8.6,NaN,19.1
20070625,12.3,20.8,9,6.5,NaN,17
20070626,12.9,20.3,7.2,5.6,NaN,15.8
20070627,12.4,19.1,7.1,7.1,15,14.9
20070628,10.6,19.9,7.5,10.3,17.6,16.3
20070629,14.6,20,8.2,10.9,15.4,18
20070630,12.6,19.4,8.4,12,NaN,18.6
20070701,14.6,20.1,10.2,6.6,NaN,18.1
20070702,14.5,19.3,8.1,5.5,15.2,17.2
20070703,13.7,18.8,10.8,6.8,NaN,17.1
20070704,14.6,20.6,12.5,8.7,NaN,21
20070705,13.2,16.5,8.7,9,19,20.1
20070706,15,17.4,10.1,12.5,16.4,20.8
20070707,16.2,18.2,13.1,12.6,NaN,20.9
20070708,15.4,21.6,13.3,11.4,16.8,20.9
20070709,13,21.8,10.1,7.3,NaN,19.1
20070710,13,18.6,7.5,5,16.4,19.3
20070711,13.4,19.8,9.6,8.8,NaN,20.1
20070712,15.1,19.5,10.3,11.3,NaN,20.9
20070713,16.4,19.8,12.5,13.5,NaN,20.4
20070714,17.2,21.4,11.4,14.4,16.4,20.9
20070715,17.6,19.7,10.4,12.7,NaN,21.3
20070716,16.7,22.6,11.5,8.3,NaN,19.5
20070717,16.6,23,8.9,10,NaN,18.4
20070718,15.6,22.6,7.4,9.8,NaN,18.8
20070719,14.6,21,7.9,6.1,NaN,16.9
20070720,12.9,22.9,6.5,5,NaN,16.3
20070721,14,21.5,9.9,8,NaN,16
20070722,14.5,22.3,6.8,7.5,NaN,15.1
20070723,14.4,21.8,11,7,NaN,16.2
20070724,14.5,21.9,6.5,4.4,NaN,18.3
20070725,12.7,21.4,8.4,12,NaN,19.7
20070726,15.5,21.9,10,14.8,NaN,19.8
20070727,15.4,20.6,11.1,15.4,NaN,18.4
20070728,17.1,22,12.5,15.5,NaN,18.7
20070729,17.6,22.8,14.9,16.6,NaN,21.1
20070730,17.7,22.7,11.6,15.6,18.6,21.1
20070731,17.3,24.8,12.2,16.7,NaN,20
20070801,17.4,24.3,12.1,12.7,NaN,18.9
20070802,16.6,23.2,12,10.6,NaN,18.9
20070803,15.4,22.6,11.8,15,NaN,19.4
20070804,15,21.8,12.6,18.2,NaN,22.1
20070805,18,22.1,18.3,10.7,NaN,NaN
20070806,16.4,22.1,14.7,10.5,NaN,19.7
20070807,14.4,21.7,11.7,9,NaN,18.6
20070808,13.6,17.8,8.3,7.5,17.8,17.1
20070809,14.6,18.2,9.4,9.7,19,18.9
20070810,14.4,20.5,7.9,11.7,19,21
20070811,14.3,19.3,9.6,12.6,NaN,17.8
20070812,16.6,17,12.1,11,NaN,17.5
20070813,16,18.1,11,12.1,NaN,15.5
20070814,17.2,20,11.3,10.5,NaN,15.9
20070815,16,22.1,13.1,9.2,NaN,17.3
20070816,14.6,22.3,8.4,6.4,NaN,18.6
20070817,13.8,20.9,8.9,8.2,19,17.5
20070818,12.3,21.1,8.2,12.2,18.5,21.2
20070819,14,18.9,10,6.3,19,19.8
20070820,14.4,17.3,8.3,5,NaN,17.1
20070821,13.2,16.2,7.8,2.6,NaN,19
20070822,12.9,14.8,4.8,1.3,12.2,19.8
20070823,14.9,16.8,7.5,4.6,13,14.9
20070824,15,18.6,9.3,7.8,NaN,17.2
20070825,16.5,21.5,14.5,7.7,16.8,22.7
20070826,19.4,23.1,15.4,9.6,NaN,21.2
20070827,23.9,22.2,14.7,14.3,NaN,21.4
20070828,19.4,22.5,15,17,NaN,NaN
20070829,16,23.9,11.5,10,NaN,17.8
20070830,15.6,22.7,11.3,5.3,13.5,16.9
